Date,Close
2015-01-02,27887.900390625
2015-01-05,27842.3203125
2015-01-06,26987.4609375
2015-01-07,26908.8203125
2015-01-08,27274.7109375
2015-01-09,27458.380859375
2015-01-12,27585.26953125
2015-01-13,27425.73046875
2015-01-14,27346.8203125
2015-01-15,28075.55078125
2015-01-16,28121.890625
2015-01-19,28262.009765625
2015-01-20,28784.669921875
2015-01-21,28888.859375
2015-01-22,29006.01953125
2015-01-23,29278.83984375
2015-01-27,29571.0390625
2015-01-28,29559.1796875
2015-01-29,29681.76953125
2015-01-30,29182.94921875
2015-02-02,29122.26953125
2015-02-03,29000.140625
2015-02-04,28883.109375
2015-02-05,28850.970703125
2015-02-06,28717.91015625
2015-02-09,28227.390625
2015-02-10,28355.619140625
2015-02-11,28533.970703125
2015-02-12,28805.099609375
2015-02-13,29094.9296875
2015-02-16,29135.880859375
2015-02-18,29320.259765625
2015-02-19,29462.26953125
2015-02-20,29231.41015625
2015-02-23,28975.109375
2015-02-24,29004.66015625
2015-02-25,29007.990234375
2015-02-26,28746.650390625
2015-02-27,29220.119140625
2015-03-02,29459.140625
2015-03-03,29593.73046875
2015-03-04,29380.73046875
2015-03-05,29448.94921875
2015-03-09,28844.779296875
2015-03-10,28709.869140625
2015-03-11,28659.169921875
2015-03-12,28930.41015625
2015-03-13,28503.30078125
2015-03-16,28437.7109375
2015-03-17,28736.380859375
2015-03-18,28622.119140625
2015-03-19,28469.669921875
2015-03-20,28261.080078125
2015-03-23,28192.01953125
2015-03-24,28161.720703125
2015-03-25,28111.830078125
2015-03-26,27457.580078125
2015-03-27,27458.640625
2015-03-30,27975.859375
2015-03-31,27957.490234375
2015-04-01,28260.140625
2015-04-06,28504.4609375
2015-04-07,28516.58984375
2015-04-08,28707.75
2015-04-09,28885.2109375
2015-04-10,28879.380859375
2015-04-13,29044.439453125
2015-04-15,28799.689453125
2015-04-16,28666.0390625
2015-04-17,28442.099609375
2015-04-20,27886.2109375
2015-04-21,27676.0390625
2015-04-22,27890.130859375
2015-04-23,27735.01953125
2015-04-24,27437.939453125
2015-04-27,27176.990234375
2015-04-28,27396.380859375
2015-04-29,27225.9296875
2015-04-30,27011.310546875
2015-05-04,27490.58984375
2015-05-05,27440.140625
2015-05-06,26717.369140625
2015-05-07,26599.109375
2015-05-08,27105.390625
2015-05-11,27507.30078125
2015-05-12,26877.48046875
2015-05-13,27251.099609375
2015-05-14,27206.060546875
2015-05-15,27324.0
2015-05-18,27687.30078125
2015-05-19,27645.529296875
2015-05-20,27837.2109375
2015-05-21,27809.349609375
2015-05-22,27957.5
2015-05-25,27643.880859375
2015-05-26,27531.41015625
2015-05-27,27564.66015625
2015-05-28,27506.7109375
2015-05-29,27828.439453125
2015-06-01,27848.990234375
2015-06-02,27188.380859375
2015-06-03,26837.19921875
2015-06-04,26813.419921875
2015-06-05,26768.490234375
2015-06-08,26523.08984375
2015-06-09,26481.25
2015-06-10,26840.5
2015-06-11,26370.98046875
2015-06-12,26425.30078125
2015-06-15,26586.55078125
2015-06-16,26686.509765625
2015-06-17,26832.66015625
2015-06-18,27115.830078125
2015-06-19,27316.169921875
2015-06-22,27730.2109375
2015-06-23,27804.369140625
2015-06-24,27729.669921875
2015-06-25,27895.970703125
2015-06-26,27811.83984375
2015-06-29,27645.150390625
2015-06-30,27780.830078125
2015-07-01,28020.869140625
2015-07-02,27945.80078125
2015-07-03,28092.7890625
2015-07-06,28208.759765625
2015-07-07,28171.689453125
2015-07-08,27687.720703125
2015-07-09,27573.66015625
2015-07-10,27661.400390625
2015-07-13,27961.189453125
2015-07-14,27932.900390625
2015-07-15,28198.2890625
2015-07-16,28446.119140625
2015-07-17,28463.310546875
2015-07-20,28420.119140625
2015-07-21,28182.140625
2015-07-22,28504.9296875
2015-07-23,28370.83984375
2015-07-24,28112.310546875
2015-07-27,27561.380859375
2015-07-28,27459.23046875
2015-07-29,27563.4296875
2015-07-30,27705.349609375
2015-07-31,28114.560546875
2015-08-03,28187.060546875
2015-08-04,28071.9296875
2015-08-05,28223.080078125
2015-08-06,28298.130859375
2015-08-07,28236.390625
2015-08-10,28101.720703125
2015-08-11,27866.08984375
2015-08-12,27512.259765625
2015-08-13,27549.529296875
2015-08-14,28067.310546875
2015-08-17,27878.26953125
2015-08-18,27831.5390625
2015-08-19,27931.640625
2015-08-20,27607.8203125
2015-08-21,27366.0703125
2015-08-24,25741.560546875
2015-08-25,26032.380859375
2015-08-26,25714.66015625
2015-08-27,26231.189453125
2015-08-28,26392.380859375
2015-08-31,26283.08984375
2015-09-01,25696.439453125
2015-09-02,25453.560546875
2015-09-03,25764.779296875
2015-09-04,25201.900390625
2015-09-07,24893.810546875
2015-09-08,25317.869140625
2015-09-09,25719.580078125
2015-09-10,25622.169921875
2015-09-11,25610.2109375
2015-09-14,25856.69921875
2015-09-15,25705.9296875
2015-09-16,25963.970703125
2015-09-18,26218.91015625
2015-09-21,26192.98046875
2015-09-22,25651.83984375
2015-09-23,25822.990234375
2015-09-24,25863.5
2015-09-28,25616.83984375
2015-09-29,25778.66015625
2015-09-30,26154.830078125
2015-10-01,26220.94921875
2015-10-05,26785.55078125
2015-10-06,26932.880859375
2015-10-07,27035.849609375
2015-10-08,26845.810546875
2015-10-09,27079.509765625
2015-10-12,26904.109375
2015-10-13,26846.529296875
2015-10-14,26779.66015625
2015-10-15,27010.140625
2015-10-16,27214.599609375
2015-10-19,27364.919921875
2015-10-20,27306.830078125
2015-10-21,27287.66015625
2015-10-23,27470.810546875
2015-10-26,27361.9609375
2015-10-27,27253.439453125
2015-10-28,27039.759765625
2015-10-29,26838.140625
2015-10-30,26656.830078125
2015-11-02,26559.150390625
2015-11-03,26590.58984375
2015-11-04,26552.919921875
2015-11-05,26304.19921875
2015-11-06,26265.240234375
2015-11-09,26121.400390625
2015-11-10,25743.259765625
2015-11-13,25610.529296875
2015-11-16,25760.099609375
2015-11-17,25864.470703125
2015-11-18,25482.51953125
2015-11-19,25841.919921875
2015-11-20,25868.490234375
2015-11-23,25819.33984375
2015-11-24,25775.740234375
2015-11-26,25958.630859375
2015-11-27,26128.19921875
2015-11-30,26145.669921875
2015-12-01,26169.41015625
2015-12-02,26117.849609375
2015-12-03,25886.619140625
2015-12-04,25638.109375
2015-12-07,25530.109375
2015-12-08,25310.330078125
2015-12-09,25036.05078125
2015-12-10,25252.3203125
2015-12-11,25044.4296875
2015-12-14,25150.349609375
2015-12-15,25320.439453125
2015-12-16,25494.369140625
2015-12-17,25803.779296875
2015-12-18,25519.220703125
2015-12-21,25735.900390625
2015-12-22,25590.650390625
2015-12-23,25850.30078125
2015-12-24,25838.7109375
2015-12-28,26034.130859375
2015-12-29,26079.48046875
2015-12-30,25960.029296875
2015-12-31,26117.5390625
2016-01-01,25820.314453125
2016-01-04,25623.349609375
2016-01-05,25580.33984375
2016-01-06,25406.330078125
2016-01-07,24851.830078125
2016-01-08,24934.330078125
2016-01-11,24825.0390625
2016-01-12,24682.029296875
2016-01-13,24854.109375
2016-01-14,24772.970703125
2016-01-15,24455.0390625
2016-01-18,24188.369140625
2016-01-19,24479.83984375
2016-01-20,24062.0390625
2016-01-21,23962.2109375
2016-01-22,24435.66015625
2016-01-25,24485.94921875
2016-01-27,24492.390625
2016-01-28,24469.5703125
2016-01-29,24870.689453125
2016-02-01,24824.830078125
2016-02-02,24539.0
2016-02-03,24223.3203125
2016-02-04,24338.4296875
2016-02-05,24616.970703125
2016-02-08,24287.419921875
2016-02-09,24020.98046875
2016-02-10,23758.900390625
2016-02-11,22951.830078125
2016-02-12,22986.119140625
2016-02-15,23554.119140625
2016-02-16,23191.970703125
2016-02-17,23381.869140625
2016-02-18,23649.220703125
2016-02-19,23709.150390625
2016-02-22,23788.7890625
2016-02-23,23410.1796875
2016-02-24,23088.9296875
2016-02-25,22976.0
2016-02-26,23154.30078125
2016-02-29,23002.0
2016-03-01,23779.349609375
2016-03-02,24242.98046875
2016-03-03,24606.990234375
2016-03-04,24646.48046875
2016-03-08,24659.23046875
2016-03-09,24793.9609375
2016-03-10,24623.33984375
2016-03-11,24717.990234375
2016-03-14,24804.279296875
2016-03-15,24551.169921875
2016-03-16,24682.48046875
2016-03-17,24677.369140625
2016-03-18,24952.740234375
2016-03-21,25285.369140625
2016-03-22,25330.490234375
2016-03-23,25337.560546875
2016-03-28,24966.400390625
2016-03-29,24900.4609375
2016-03-30,25338.580078125
2016-03-31,25341.859375
2016-04-01,25269.640625
2016-04-04,25399.650390625
2016-04-05,24883.58984375
2016-04-06,24900.630859375
2016-04-07,24685.419921875
2016-04-08,24673.83984375
2016-04-11,25022.16015625
2016-04-12,25145.58984375
2016-04-13,25626.75
2016-04-18,25816.359375
2016-04-20,25844.1796875
2016-04-21,25880.380859375
2016-04-22,25838.140625
2016-04-25,25678.9296875
2016-04-26,26007.30078125
2016-04-27,26064.119140625
2016-04-28,25603.099609375
2016-04-29,25606.619140625
2016-05-02,25436.970703125
2016-05-03,25229.69921875
2016-05-04,25101.73046875
2016-05-05,25262.2109375
2016-05-06,25228.5
2016-05-09,25688.859375
2016-05-10,25772.529296875
2016-05-11,25597.01953125
2016-05-12,25790.220703125
2016-05-13,25489.5703125
2016-05-16,25653.23046875
2016-05-17,25773.609375
2016-05-18,25704.609375
2016-05-19,25399.720703125
2016-05-20,25301.900390625
2016-05-23,25230.359375
2016-05-24,25305.470703125
2016-05-25,25881.169921875
2016-05-26,26366.6796875
2016-05-27,26653.599609375
2016-05-30,26725.599609375
2016-05-31,26667.9609375
2016-06-01,26713.9296875
2016-06-02,26843.140625
2016-06-03,26843.029296875
2016-06-06,26777.44921875
2016-06-07,27009.669921875
2016-06-08,27020.66015625
2016-06-09,26763.4609375
2016-06-10,26635.75
2016-06-13,26396.76953125
2016-06-14,26395.7109375
2016-06-15,26726.33984375
2016-06-16,26525.4609375
2016-06-17,26625.91015625
2016-06-20,26866.919921875
2016-06-21,26812.779296875
2016-06-22,26765.650390625
2016-06-23,27002.220703125
2016-06-24,26397.7109375
2016-06-27,26402.9609375
2016-06-28,26524.55078125
2016-06-29,26740.390625
2016-06-30,26999.720703125
2016-07-01,27144.91015625
2016-07-04,27278.759765625
2016-07-05,27166.869140625
2016-07-07,27201.490234375
2016-07-08,27126.900390625
2016-07-11,27626.689453125
2016-07-12,27808.140625
2016-07-13,27815.1796875
2016-07-14,27942.109375
2016-07-15,27836.5
2016-07-18,27746.66015625
2016-07-19,27787.619140625
2016-07-20,27915.890625
2016-07-21,27710.51953125
2016-07-22,27803.240234375
2016-07-25,28095.33984375
2016-07-26,27976.51953125
2016-07-27,28024.330078125
2016-07-28,28208.619140625
2016-07-29,28051.859375
2016-08-01,28003.119140625
2016-08-02,27981.7109375
2016-08-03,27697.509765625
2016-08-04,27714.369140625
2016-08-05,28078.349609375
2016-08-08,28182.5703125
2016-08-09,28085.16015625
2016-08-10,27774.880859375
2016-08-11,27859.599609375
2016-08-12,28152.400390625
2016-08-16,28064.609375
2016-08-17,28005.369140625
2016-08-18,28123.439453125
2016-08-19,28077.0
2016-08-22,27985.5390625
2016-08-23,27990.2109375
2016-08-24,28059.939453125
2016-08-25,27835.91015625
2016-08-26,27782.25
2016-08-29,27902.66015625
2016-08-30,28343.009765625
2016-08-31,28452.169921875
2016-09-01,28423.48046875
2016-09-02,28532.109375
2016-09-06,28978.01953125
2016-09-07,28926.359375
2016-09-08,29045.279296875
2016-09-09,28797.25
2016-09-12,28353.5390625
2016-09-14,28372.23046875
2016-09-15,28412.890625
2016-09-16,28599.029296875
2016-09-19,28634.5
2016-09-20,28523.19921875
2016-09-21,28507.419921875
2016-09-22,28773.130859375
2016-09-23,28668.220703125
2016-09-26,28294.279296875
2016-09-27,28223.69921875
2016-09-28,28292.810546875
2016-09-29,27827.529296875
2016-09-30,27865.9609375
2016-10-03,28243.2890625
2016-10-04,28334.55078125
2016-10-05,28220.98046875
2016-10-06,28106.2109375
2016-10-07,28061.140625
2016-10-10,28082.33984375
2016-10-13,27643.109375
2016-10-14,27673.599609375
2016-10-17,27529.970703125
2016-10-18,28050.880859375
2016-10-19,27984.369140625
2016-10-20,28129.83984375
2016-10-21,28077.1796875
2016-10-24,28179.080078125
2016-10-25,28091.419921875
2016-10-26,27836.509765625
2016-10-27,27915.900390625
2016-10-28,27941.509765625
2016-11-01,27876.609375
2016-11-02,27527.220703125
2016-11-03,27430.279296875
2016-11-04,27274.150390625
2016-11-07,27458.990234375
2016-11-08,27591.140625
2016-11-09,27252.529296875
2016-11-10,27517.6796875
2016-11-11,26818.8203125
2016-11-15,26304.630859375
2016-11-16,26298.689453125
2016-11-17,26227.619140625
2016-11-18,26150.240234375
2016-11-21,25765.140625
2016-11-22,25960.779296875
2016-11-23,26051.810546875
2016-11-24,25860.169921875
2016-11-25,26316.33984375
2016-11-28,26350.169921875
2016-11-29,26394.009765625
2016-11-30,26652.810546875
2016-12-01,26559.919921875
2016-12-02,26230.66015625
2016-12-05,26349.099609375
2016-12-06,26392.759765625
2016-12-07,26236.869140625
2016-12-08,26694.279296875
2016-12-09,26747.1796875
2016-12-12,26515.240234375
2016-12-13,26697.8203125
2016-12-14,26602.83984375
2016-12-15,26519.0703125
2016-12-16,26489.560546875
2016-12-19,26374.69921875
2016-12-20,26307.98046875
2016-12-21,26242.380859375
2016-12-22,25979.599609375
2016-12-23,26040.69921875
2016-12-26,25807.099609375
2016-12-27,26213.439453125
2016-12-28,26210.6796875
2016-12-29,26366.150390625
2016-12-30,26626.4609375
2017-01-02,26595.44921875
2017-01-03,26643.240234375
2017-01-04,26633.130859375
2017-01-05,26878.240234375
2017-01-06,26759.23046875
2017-01-09,26726.55078125
2017-01-10,26899.560546875
2017-01-11,27140.41015625
2017-01-12,27247.16015625
2017-01-13,27238.060546875
2017-01-16,27288.169921875
2017-01-17,27235.66015625
2017-01-18,27257.640625
2017-01-19,27308.599609375
2017-01-20,27034.5
2017-01-23,27117.33984375
2017-01-24,27375.580078125
2017-01-25,27708.140625
2017-01-27,27882.4609375
2017-01-30,27849.560546875
2017-01-31,27655.9609375
2017-02-01,28141.640625
2017-02-02,28226.609375
2017-02-03,28240.51953125
2017-02-06,28439.279296875
2017-02-07,28335.16015625
2017-02-08,28289.919921875
2017-02-09,28329.69921875
2017-02-10,28334.25
2017-02-13,28351.619140625
2017-02-14,28339.310546875
2017-02-15,28155.560546875
2017-02-16,28301.26953125
2017-02-17,28468.75
2017-02-20,28661.580078125
2017-02-21,28761.58984375
2017-02-22,28864.7109375
2017-02-23,28892.970703125
2017-02-27,28812.880859375
2017-02-28,28743.3203125
2017-03-01,28984.490234375
2017-03-02,28839.7890625
2017-03-03,28832.44921875
2017-03-06,29048.189453125
2017-03-07,28999.560546875
2017-03-08,28901.939453125
2017-03-09,28929.130859375
2017-03-10,28946.23046875
2017-03-14,29442.630859375
2017-03-15,29398.109375
2017-03-16,29585.849609375
2017-03-17,29648.990234375
2017-03-20,29518.740234375
2017-03-21,29485.44921875
2017-03-22,29167.6796875
2017-03-23,29332.16015625
2017-03-24,29421.400390625
2017-03-27,29237.150390625
2017-03-28,29409.51953125
2017-03-29,29531.4296875
2017-03-30,29647.419921875
2017-03-31,29620.5
2017-04-03,29910.220703125
2017-04-05,29974.240234375
2017-04-06,29927.33984375
2017-04-07,29706.609375
2017-04-10,29575.740234375
2017-04-11,29788.349609375
2017-04-12,29643.48046875
2017-04-13,29461.44921875
2017-04-17,29413.66015625
2017-04-18,29319.099609375
2017-04-19,29336.5703125
2017-04-20,29422.390625
2017-04-21,29365.30078125
2017-04-24,29655.83984375
2017-04-25,29943.240234375
2017-04-26,30133.349609375
2017-04-27,30029.740234375
2017-04-28,29918.400390625
2017-05-02,29921.1796875
2017-05-03,29894.80078125
2017-05-04,30126.2109375
2017-05-05,29858.80078125
2017-05-08,29926.150390625
2017-05-09,29933.25
2017-05-10,30248.169921875
2017-05-11,30250.98046875
2017-05-12,30188.150390625
2017-05-15,30322.119140625
2017-05-16,30582.599609375
2017-05-17,30658.76953125
2017-05-18,30434.7890625
2017-05-19,30464.919921875
2017-05-22,30570.970703125
2017-05-23,30365.25
2017-05-24,30301.640625
2017-05-25,30750.029296875
2017-05-26,31028.2109375
2017-05-29,31109.279296875
2017-05-30,31159.400390625
2017-05-31,31145.80078125
2017-06-01,31137.58984375
2017-06-02,31273.2890625
2017-06-05,31309.490234375
2017-06-06,31190.560546875
2017-06-07,31271.279296875
2017-06-08,31213.359375
2017-06-09,31262.060546875
2017-06-12,31095.69921875
2017-06-13,31103.490234375
2017-06-14,31155.91015625
2017-06-15,31075.73046875
2017-06-16,31056.400390625
2017-06-19,31311.5703125
2017-06-20,31297.529296875
2017-06-21,31283.640625
2017-06-22,31290.740234375
2017-06-23,31138.2109375
2017-06-27,30958.25
2017-06-28,30834.3203125
2017-06-29,30857.51953125
2017-06-30,30921.609375
2017-07-03,31221.619140625
2017-07-04,31209.7890625
2017-07-05,31245.560546875
2017-07-06,31369.33984375
2017-07-07,31360.630859375
2017-07-10,31715.640625
2017-07-11,31747.08984375
2017-07-12,31804.8203125
2017-07-13,32037.380859375
2017-07-14,32020.75
2017-07-17,32074.779296875
2017-07-18,31710.990234375
2017-07-19,31955.349609375
2017-07-20,31904.400390625
2017-07-21,32028.890625
2017-07-24,32245.869140625
2017-07-25,32228.26953125
2017-07-26,32382.4609375
2017-07-27,32383.30078125
2017-07-28,32309.880859375
2017-07-31,32514.939453125
2017-08-01,32575.169921875
2017-08-02,32476.740234375
2017-08-03,32237.880859375
2017-08-04,32325.41015625
2017-08-07,32273.669921875
2017-08-08,32014.189453125
2017-08-09,31797.83984375
2017-08-10,31531.330078125
2017-08-11,31213.58984375
2017-08-14,31449.029296875
2017-08-16,31770.890625
2017-08-17,31795.4609375
2017-08-18,31524.6796875
2017-08-21,31258.849609375
2017-08-22,31291.849609375
2017-08-23,31568.009765625
2017-08-24,31596.060546875
2017-08-28,31750.8203125
2017-08-29,31388.390625
2017-08-30,31646.4609375
2017-08-31,31730.490234375
2017-09-01,31892.23046875
2017-09-04,31702.25
2017-09-05,31809.55078125
2017-09-06,31661.970703125
2017-09-07,31662.740234375
2017-09-08,31687.51953125
2017-09-11,31882.16015625
2017-09-12,32158.66015625
2017-09-13,32186.41015625
2017-09-14,32241.9296875
2017-09-15,32272.609375
2017-09-18,32423.759765625
2017-09-19,32402.369140625
2017-09-20,32400.509765625
2017-09-21,32370.0390625
2017-09-22,31922.439453125
2017-09-25,31626.630859375
2017-09-26,31599.759765625
2017-09-27,31159.810546875
2017-09-28,31282.48046875
2017-09-29,31283.720703125
2017-10-03,31497.380859375
2017-10-04,31671.7109375
2017-10-05,31592.029296875
2017-10-06,31814.220703125
2017-10-09,31846.890625
2017-10-10,31924.41015625
2017-10-11,31833.990234375
2017-10-12,32182.220703125
2017-10-13,32432.689453125
2017-10-16,32633.640625
2017-10-17,32609.16015625
2017-10-18,32584.349609375
2017-10-19,32389.9609375
2017-10-23,32506.720703125
2017-10-24,32607.33984375
2017-10-25,33042.5
2017-10-26,33147.12890625
2017-10-27,33157.21875
2017-10-30,33266.16015625
2017-10-31,33213.12890625
2017-11-01,33600.26953125
2017-11-02,33573.21875
2017-11-03,33685.55859375
2017-11-06,33731.19140625
2017-11-07,33370.76171875
2017-11-08,33218.80859375
2017-11-09,33250.9296875
2017-11-10,33314.55859375
2017-11-13,33033.55859375
2017-11-14,32941.87109375
2017-11-15,32760.439453125
2017-11-16,33106.8203125
2017-11-17,33342.80078125
2017-11-20,33359.8984375
2017-11-21,33478.3515625
2017-11-22,33561.55078125
2017-11-23,33588.078125
2017-11-24,33679.23828125
2017-11-27,33724.44140625
2017-11-28,33618.58984375
2017-11-29,33602.76171875
2017-11-30,33149.3515625
2017-12-01,32832.94140625
2017-12-04,32869.71875
2017-12-05,32802.44140625
2017-12-06,32597.1796875
2017-12-07,32949.2109375
2017-12-08,33250.30078125
2017-12-11,33455.7890625
2017-12-12,33227.98828125
2017-12-13,33053.0390625
2017-12-14,33246.69921875
2017-12-15,33462.96875
2017-12-18,33601.6796875
2017-12-19,33836.73828125
2017-12-20,33777.37890625
2017-12-21,33756.28125
2017-12-22,33940.30078125
2017-12-26,34010.609375
2017-12-27,33911.80859375
2017-12-28,33848.03125
2017-12-29,34056.828125
2018-01-01,33812.75
2018-01-02,33812.26171875
2018-01-03,33793.37890625
2018-01-04,33969.640625
2018-01-05,34153.8515625
2018-01-08,34352.7890625
2018-01-09,34443.19140625
2018-01-10,34433.0703125
2018-01-11,34503.48828125
2018-01-12,34592.390625
2018-01-15,34843.51171875
2018-01-16,34771.05078125
2018-01-17,35081.8203125
2018-01-18,35260.2890625
2018-01-19,35511.578125
2018-01-22,35798.01171875
2018-01-23,36139.98046875
2018-01-24,36161.640625
2018-01-25,36050.44140625
2018-01-29,36283.25
2018-01-30,36033.73046875
2018-01-31,35965.01953125
2018-02-01,35906.66015625
2018-02-02,35066.75
2018-02-05,34757.16015625
2018-02-06,34195.94140625
2018-02-07,34082.7109375
2018-02-08,34413.16015625
2018-02-09,34005.76171875
2018-02-12,34300.46875
2018-02-14,34155.94921875
2018-02-15,34297.46875
2018-02-16,34010.76171875
2018-02-19,33774.66015625
2018-02-20,33703.58984375
2018-02-21,33844.859375
2018-02-22,33819.5
2018-02-23,34142.1484375
2018-02-26,34445.75
2018-02-27,34346.390625
2018-02-28,34184.0390625
2018-03-01,34046.94140625
2018-03-05,33746.78125
2018-03-06,33317.19921875
2018-03-07,33033.08984375
2018-03-08,33351.5703125
2018-03-09,33307.140625
2018-03-12,33917.94140625
2018-03-13,33856.78125
2018-03-14,33835.73828125
2018-03-15,33685.5390625
2018-03-16,33176.0
2018-03-19,32923.12109375
2018-03-20,32996.76171875
2018-03-21,33136.1796875
2018-03-22,33006.26953125
2018-03-23,32596.5390625
2018-03-26,33066.41015625
2018-03-27,33174.390625
2018-03-28,32968.6796875
2018-04-02,33255.359375
2018-04-03,33370.62890625
2018-04-04,33019.0703125
2018-04-05,33596.80078125
2018-04-06,33626.96875
2018-04-09,33788.5390625
2018-04-10,33880.25
2018-04-11,33940.44140625
2018-04-12,34101.12890625
2018-04-13,34192.6484375
2018-04-16,34305.4296875
2018-04-17,34395.05859375
2018-04-18,34331.6796875
2018-04-19,34427.2890625
2018-04-20,34415.578125
2018-04-23,34450.76953125
2018-04-24,34616.640625
2018-04-25,34501.26953125
2018-04-26,34713.6015625
2018-04-27,34969.69921875
2018-04-30,35160.359375
2018-05-02,35176.421875
2018-05-03,35103.140625
2018-05-04,34915.37890625
2018-05-07,35208.140625
2018-05-08,35216.3203125
2018-05-09,35319.3515625
2018-05-10,35246.26953125
2018-05-11,35535.7890625
2018-05-14,35556.7109375
2018-05-15,35543.94140625
2018-05-16,35387.87890625
2018-05-17,35149.12109375
2018-05-18,34848.30078125
2018-05-21,34616.12890625
2018-05-22,34651.23828125
2018-05-23,34344.91015625
2018-05-24,34663.109375
2018-05-25,34924.87109375
2018-05-28,35165.48046875
2018-05-29,34949.23828125
2018-05-30,34906.109375
2018-05-31,35322.37890625
2018-06-01,35227.26171875
2018-06-04,35011.890625
2018-06-05,34903.2109375
2018-06-06,35178.87890625
2018-06-07,35463.078125
2018-06-08,35443.671875
2018-06-11,35483.46875
2018-06-12,35692.51953125
2018-06-13,35739.16015625
2018-06-14,35599.8203125
2018-06-15,35622.140625
2018-06-18,35548.26171875
2018-06-19,35286.73828125
2018-06-20,35547.328125
2018-06-21,35432.390625
2018-06-22,35689.6015625
2018-06-25,35470.3515625
2018-06-26,35490.0390625
2018-06-27,35217.109375
2018-06-28,35037.640625
2018-06-29,35423.48046875
2018-07-02,35264.41015625
2018-07-03,35378.6015625
2018-07-04,35645.3984375
2018-07-05,35574.55078125
2018-07-06,35657.859375
2018-07-09,35934.71875
2018-07-10,36239.62109375
2018-07-11,36265.9296875
2018-07-12,36548.41015625
2018-07-13,36541.62890625
2018-07-16,36323.76953125
2018-07-17,36519.9609375
2018-07-18,36373.44140625
2018-07-19,36351.23046875
2018-07-20,36496.37109375
2018-07-23,36718.6015625
2018-07-24,36825.1015625
2018-07-25,36858.23046875
2018-07-26,36984.640625
2018-07-27,37336.8515625
2018-07-30,37494.3984375
2018-07-31,37606.578125
2018-08-01,37521.62109375
2018-08-02,37165.16015625
2018-08-03,37556.16015625
2018-08-06,37691.890625
2018-08-07,37665.80078125
2018-08-08,37887.55859375
2018-08-09,38024.37109375
2018-08-10,37869.23046875
2018-08-13,37644.8984375
2018-08-14,37852.0
2018-08-16,37663.55859375
2018-08-17,37947.87890625
2018-08-20,38278.75
2018-08-21,38285.75
2018-08-23,38336.76171875
2018-08-24,38251.80078125
2018-08-27,38694.109375
2018-08-28,38896.62890625
2018-08-29,38722.9296875
2018-08-30,38690.1015625
2018-08-31,38645.0703125
2018-09-03,38312.51953125
2018-09-04,38157.921875
2018-09-05,38018.30859375
2018-09-06,38242.80859375
2018-09-07,38389.8203125
2018-09-10,37922.171875
2018-09-11,37413.12890625
2018-09-12,37717.9609375
2018-09-14,38090.640625
2018-09-17,37585.51171875
2018-09-18,37290.671875
2018-09-19,37121.21875
2018-09-21,36841.6015625
2018-09-24,36305.01953125
2018-09-25,36652.05859375
2018-09-26,36542.26953125
2018-09-27,36324.171875
2018-09-28,36227.140625
2018-10-01,36526.140625
2018-10-03,35975.62890625
2018-10-04,35169.16015625
2018-10-05,34376.98828125
2018-10-08,34474.37890625
2018-10-09,34299.46875
2018-10-10,34760.890625
2018-10-11,34001.1484375
2018-10-12,34733.578125
2018-10-15,34865.1015625
2018-10-16,35162.48046875
2018-10-17,34779.578125
2018-10-19,34315.62890625
2018-10-22,34134.37890625
2018-10-23,33847.23046875
2018-10-24,34033.9609375
2018-10-25,33690.08984375
2018-10-26,33349.30859375
2018-10-29,34067.3984375
2018-10-30,33891.12890625
2018-10-31,34442.05078125
2018-11-01,34431.96875
2018-11-02,35011.6484375
2018-11-05,34950.921875
2018-11-06,34991.91015625
2018-11-07,35237.6796875
2018-11-09,35158.55078125
2018-11-12,34812.98828125
2018-11-13,35144.48828125
2018-11-14,35141.98828125
2018-11-15,35260.5390625
2018-11-16,35457.16015625
2018-11-19,35774.87890625
2018-11-20,35474.51171875
2018-11-21,35199.80078125
2018-11-22,34981.01953125
2018-11-26,35354.078125
2018-11-27,35513.140625
2018-11-28,35716.94921875
2018-11-29,36170.41015625
2018-11-30,36194.30078125
2018-12-03,36241.0
2018-12-04,36134.30859375
2018-12-05,35884.41015625
2018-12-06,35312.12890625
2018-12-07,35673.25
2018-12-10,34959.71875
2018-12-11,35150.01171875
2018-12-12,35779.0703125
2018-12-13,35929.640625
2018-12-14,35962.9296875
2018-12-17,36270.0703125
2018-12-18,36347.078125
2018-12-19,36484.328125
2018-12-20,36431.671875
2018-12-21,35742.0703125
2018-12-24,35470.1484375
2018-12-26,35649.94140625
2018-12-27,35807.28125
2018-12-28,36076.71875
2018-12-31,36068.328125
2019-01-01,35887.5693359375
2019-01-02,35891.51953125
2019-01-03,35513.7109375
2019-01-04,35695.1015625
2019-01-07,35850.16015625
2019-01-08,35980.9296875
2019-01-09,36212.91015625
2019-01-10,36106.5
2019-01-11,36009.83984375
2019-01-14,35853.55859375
2019-01-15,36318.328125
2019-01-16,36321.2890625
2019-01-17,36374.078125
2019-01-18,36386.609375
2019-01-21,36578.9609375
2019-01-22,36444.640625
2019-01-23,36108.46875
2019-01-24,36195.1015625
2019-01-25,36025.5390625
2019-01-28,35656.69921875
2019-01-29,35592.5
2019-01-30,35591.25
2019-01-31,36256.69140625
2019-02-01,36469.4296875
2019-02-04,36582.73828125
2019-02-05,36616.80859375
2019-02-06,36975.23046875
2019-02-07,36971.08984375
2019-02-08,36546.48046875
2019-02-11,36395.03125
